powiat_code,powiat_name,year,unemployment_rate,wage_index
1403000,Powiat garwoliński,2024,8.6,87.2
1404000,Powiat gostyniński,2013,23.9,79.3
1404000,Powiat gostyniński,2014,21.6,79.0
1404000,Powiat gostyniński,2015,18.7,78.8
1404000,Powiat gostyniński,2016,18.5,79.1
1404000,Powiat gostyniński,2017,16.4,80.7
1404000,Powiat gostyniński,2018,14.5,80.2
1404000,Powiat gostyniński,2019,12.0,81.8
1404000,Powiat gostyniński,2020,13.7,84.0
1404000,Powiat gostyniński,2021,13.2,86.1
1404000,Powiat gostyniński,2022,11.8,86.6
1404000,Powiat gostyniński,2023,11.8,86.9
1404000,Powiat gostyniński,2024,11.2,88.6
1405000,Powiat grodziski,2013,7.6,103.1
1405000,Powiat grodziski,2014,6.4,103.3
1405000,Powiat grodziski,2015,5.6,101.5
1405000,Powiat grodziski,2016,4.4,101.4
1405000,Powiat grodziski,2017,3.2,103.4
1405000,Powiat grodziski,2018,2.9,103.0
1405000,Powiat grodziski,2019,2.4,104.1
1405000,Powiat grodziski,2020,3.7,104.3
1405000,Powiat grodziski,2021,3.5,105.9
1405000,Powiat grodziski,2022,2.7,106.5
1405000,Powiat grodziski,2023,2.7,104.0
1405000,Powiat grodziski,2024,2.6,103.3
1406000,Powiat grójecki,2013,8.2,94.0
1406000,Powiat grójecki,2014,6.1,96.0
1406000,Powiat grójecki,2015,4.5,94.3
1406000,Powiat grójecki,2016,3.3,96.3
1406000,Powiat grójecki,2017,2.4,95.9
1406000,Powiat grójecki,2018,2.1,94.8
1406000,Powiat grójecki,2019,1.9,93.7
1406000,Powiat grójecki,2020,2.7,92.1
1406000,Powiat grójecki,2021,2.3,93.8
1406000,Powiat grójecki,2022,2.4,93.2
1406000,Powiat grójecki,2023,2.7,92.0
1406000,Powiat grójecki,2024,2.6,93.7
1407000,Powiat kozienicki,2013,19.2,114.7
1407000,Powiat kozienicki,2014,16.6,115.8
1407000,Powiat kozienicki,2015,13.9,113.2
1407000,Powiat kozienicki,2016,12.8,114.9
1407000,Powiat kozienicki,2017,11.3,114.0
1407000,Powiat kozienicki,2018,10.9,113.5
1407000,Powiat kozienicki,2019,10.0,109.5
1407000,Powiat kozienicki,2020,10.9,99.0
1407000,Powiat kozienicki,2021,11.8,108.6
1407000,Powiat kozienicki,2022,10.3,108.5
1407000,Powiat kozienicki,2023,9.8,110.7
1407000,Powiat kozienicki,2024,9.4,112.2
1408000,Powiat legionowski,2013,15.8,95.2
1408000,Powiat legionowski,2014,14.3,93.6
1408000,Powiat legionowski,2015,12.4,93.7
1408000,Powiat legionowski,2016,10.9,92.7
1408000,Powiat legionowski,2017,7.7,92.0
1408000,Powiat legionowski,2018,6.9,91.7
1408000,Powiat legionowski,2019,6.5,91.1
1408000,Powiat legionowski,2020,8.2,91.6
1408000,Powiat legionowski,2021,7.4,91.9
1408000,Powiat legionowski,2022,5.5,90.0
1408000,Powiat legionowski,2023,5.7,89.9
1408000,Powiat legionowski,2024,5.6,91.7
1409000,Powiat lipski,2013,16.7,83.3
1409000,Powiat lipski,2014,15.3,84.2
1409000,Powiat lipski,2015,13.7,83.8
1409000,Powiat lipski,2016,12.6,83.2
1409000,Powiat lipski,2017,11.1,82.2
1409000,Powiat lipski,2018,9.9,80.0
1409000,Powiat lipski,2019,9.8,82.2
1409000,Powiat lipski,2020,10.6,82.6
1409000,Powiat lipski,2021,13.2,84.9
1409000,Powiat lipski,2022,12.7,83.4
1409000,Powiat lipski,2023,12.9,84.9
1409000,Powiat lipski,2024,12.9,88.7
1410000,Powiat łosicki,2013,12.0,78.9
1410000,Powiat łosicki,2014,11.3,81.9
1410000,Powiat łosicki,2015,10.1,81.3
1410000,Powiat łosicki,2016,8.2,78.5
1410000,Powiat łosicki,2017,6.3,80.4
1410000,Powiat łosicki,2018,5.6,78.6
1410000,Powiat łosicki,2019,4.2,77.0
1410000,Powiat łosicki,2020,5.0,81.2
1410000,Powiat łosicki,2021,6.6,80.9
1410000,Powiat łosicki,2022,5.2,80.0
1410000,Powiat łosicki,2023,4.9,80.2
1410000,Powiat łosicki,2024,4.9,84.8
1411000,Powiat makowski,2013,25.6,79.0
1411000,Powiat makowski,2014,22.9,79.2
1411000,Powiat makowski,2015,20.7,77.5
1411000,Powiat makowski,2016,19.1,78.3
1411000,Powiat makowski,2017,18.6,79.4
1411000,Powiat makowski,2018,16.3,78.4
1411000,Powiat makowski,2019,15.4,79.0
1411000,Powiat makowski,2020,16.1,80.8
1411000,Powiat makowski,2021,18.8,79.4
1411000,Powiat makowski,2022,16.4,81.9
1411000,Powiat makowski,2023,16.4,82.5
1411000,Powiat makowski,2024,15.9,86.1
1412000,Powiat miński,2013,12.4,83.5
1412000,Powiat miński,2014,10.5,84.9
1412000,Powiat miński,2015,8.7,85.1
1412000,Powiat miński,2016,6.8,83.9
1412000,Powiat miński,2017,5.4,85.2
1412000,Powiat miński,2018,5.2,84.5
1412000,Powiat miński,2019,4.8,84.4
1412000,Powiat miński,2020,6.5,85.4
1412000,Powiat miński,2021,4.9,84.8
1412000,Powiat miński,2022,4.4,86.3
1412000,Powiat miński,2023,4.5,84.9
1412000,Powiat miński,2024,4.2,87.8
1413000,Powiat mławski,2013,15.8,72.8
1413000,Powiat mławski,2014,12.7,73.2
1413000,Powiat mławski,2015,12.2,76.1
1413000,Powiat mławski,2016,9.2,76.0
1413000,Powiat mławski,2017,7.1,76.7
1413000,Powiat mławski,2018,5.9,78.8
1413000,Powiat mławski,2019,5.8,81.9
1413000,Powiat mławski,2020,6.0,83.9
1413000,Powiat mławski,2021,5.9,81.2
1413000,Powiat mławski,2022,5.7,80.3
1413000,Powiat mławski,2023,5.9,80.1
1413000,Powiat mławski,2024,6.0,83.0
1414000,Powiat nowodworski,2013,12.8,110.5
1414000,Powiat nowodworski,2014,12.2,113.9
1414000,Powiat nowodworski,2015,9.9,113.6
1414000,Powiat nowodworski,2016,8.2,111.7
1414000,Powiat nowodworski,2017,6.0,111.4
1414000,Powiat nowodworski,2018,6.0,113.5
1414000,Powiat nowodworski,2019,5.5,111.6
1414000,Powiat nowodworski,2020,6.6,110.4
1414000,Powiat nowodworski,2021,6.3,113.6
1414000,Powiat nowodworski,2022,5.9,112.4
1414000,Powiat nowodworski,2023,5.5,108.6
1414000,Powiat nowodworski,2024,5.2,109.0
1415000,Powiat ostrołęcki,2013,18.4,83.8
1415000,Powiat ostrołęcki,2014,17.0,85.3
1415000,Powiat ostrołęcki,2015,15.2,85.7
1415000,Powiat ostrołęcki,2016,14.2,83.5
1415000,Powiat ostrołęcki,2017,11.8,83.9
1415000,Powiat ostrołęcki,2018,10.1,83.4
1415000,Powiat ostrołęcki,2019,9.0,82.6
1415000,Powiat ostrołęcki,2020,9.7,82.6
1415000,Powiat ostrołęcki,2021,11.5,82.3
1415000,Powiat ostrołęcki,2022,9.1,84.4
1415000,Powiat ostrołęcki,2023,9.4,84.0
1415000,Powiat ostrołęcki,2024,8.9,84.2
1416000,Powiat ostrowski,2013,17.4,86.1
1416000,Powiat ostrowski,2014,14.5,84.8
1416000,Powiat ostrowski,2015,12.5,81.9
1416000,Powiat ostrowski,2016,11.7,83.0
1416000,Powiat ostrowski,2017,9.5,85.5
1416000,Powiat ostrowski,2018,8.5,83.2
1416000,Powiat ostrowski,2019,8.0,83.1
1416000,Powiat ostrowski,2020,9.4,84.2
1416000,Powiat ostrowski,2021,9.8,86.1
1416000,Powiat ostrowski,2022,8.9,85.4
1416000,Powiat ostrowski,2023,8.7,83.0
1416000,Powiat ostrowski,2024,8.6,84.1
1417000,Powiat otwocki,2013,9.7,93.6
1417000,Powiat otwocki,2014,8.2,92.9
1417000,Powiat otwocki,2015,6.7,92.8
1417000,Powiat otwocki,2016,5.8,92.1
1417000,Powiat otwocki,2017,4.9,91.9
1417000,Powiat otwocki,2018,4.1,93.1
1417000,Powiat otwocki,2019,3.7,96.2
1417000,Powiat otwocki,2020,4.8,95.6
1417000,Powiat otwocki,2021,4.3,93.7
1417000,Powiat otwocki,2022,3.4,96.5
1417000,Powiat otwocki,2023,3.3,95.3
1417000,Powiat otwocki,2024,3.3,96.5
1418000,Powiat piaseczyński,2013,8.2,100.4
1418000,Powiat piaseczyński,2014,7.2,102.9
1418000,Powiat piaseczyński,2015,6.3,97.1
1418000,Powiat piaseczyński,2016,5.5,96.7
1418000,Powiat piaseczyński,2017,4.4,90.6
1418000,Powiat piaseczyński,2018,3.9,98.0
1418000,Powiat piaseczyński,2019,3.2,98.8
1418000,Powiat piaseczyński,2020,4.0,93.5
1418000,Powiat piaseczyński,2021,3.1,94.4
1418000,Powiat piaseczyński,2022,3.4,96.9
1418000,Powiat piaseczyński,2023,3.4,96.1
1418000,Powiat piaseczyński,2024,3.4,96.5
1419000,Powiat płocki,2013,21.8,82.9
1419000,Powiat płocki,2014,19.4,83.7
1419000,Powiat płocki,2015,16.9,83.1
1419000,Powiat płocki,2016,15.1,81.8
1419000,Powiat płocki,2017,12.9,77.4
1419000,Powiat płocki,2018,11.6,82.8
1419000,Powiat płocki,2019,10.2,83.6
1419000,Powiat płocki,2020,11.4,83.9
1419000,Powiat płocki,2021,13.0,85.8
1419000,Powiat płocki,2022,10.6,86.1
1419000,Powiat płocki,2023,9.6,86.1
1419000,Powiat płocki,2024,9.9,86.4
1420000,Powiat płoński,2013,17.8,86.9
1420000,Powiat płoński,2014,16.0,87.4
1420000,Powiat płoński,2015,14.4,85.7
1420000,Powiat płoński,2016,12.6,86.2
1420000,Powiat płoński,2017,10.4,85.4
1420000,Powiat płoński,2018,10.3,85.2
1420000,Powiat płoński,2019,9.2,85.3
1420000,Powiat płoński,2020,10.4,87.4
1420000,Powiat płoński,2021,9.5,88.0
1420000,Powiat płoński,2022,10.3,84.4
1420000,Powiat płoński,2023,10.0,84.5
1420000,Powiat płoński,2024,9.5,87.3
1421000,Powiat pruszkowski,2013,8.5,121.9
1421000,Powiat pruszkowski,2014,7.1,119.2
1421000,Powiat pruszkowski,2015,6.2,122.0
1421000,Powiat pruszkowski,2016,5.3,120.1
1421000,Powiat pruszkowski,2017,3.9,119.4
1421000,Powiat pruszkowski,2018,3.3,119.1
1421000,Powiat pruszkowski,2019,2.7,118.2
1421000,Powiat pruszkowski,2020,3.5,114.0
1421000,Powiat pruszkowski,2021,2.9,112.9
1421000,Powiat pruszkowski,2022,2.2,112.1
1421000,Powiat pruszkowski,2023,2.1,110.7
1421000,Powiat pruszkowski,2024,2.1,107.6
1422000,Powiat przasnyski,2013,17.5,83.7
1422000,Powiat przasnyski,2014,15.5,83.9
1422000,Powiat przasnyski,2015,13.8,84.0
1422000,Powiat przasnyski,2016,12.0,83.3
1422000,Powiat przasnyski,2017,9.8,82.9
1422000,Powiat przasnyski,2018,9.6,83.3
1422000,Powiat przasnyski,2019,8.5,82.6
1422000,Powiat przasnyski,2020,9.5,84.0
1422000,Powiat przasnyski,2021,9.4,84.9
1422000,Powiat przasnyski,2022,9.0,85.8
1422000,Powiat przasnyski,2023,9.4,83.2
1422000,Powiat przasnyski,2024,9.2,86.2
1423000,Powiat przysuski,2013,27.4,81.0
1423000,Powiat przysuski,2014,24.4,83.2
1423000,Powiat przysuski,2015,23.7,80.2
1423000,Powiat przysuski,2016,21.9,79.8
1423000,Powiat przysuski,2017,19.4,79.7
1423000,Powiat przysuski,2018,18.4,78.5
1423000,Powiat przysuski,2019,17.6,80.1
1423000,Powiat przysuski,2020,17.1,84.3
1423000,Powiat przysuski,2021,19.3,86.5
1423000,Powiat przysuski,2022,19.7,83.0
1423000,Powiat przysuski,2023,18.6,84.7
1423000,Powiat przysuski,2024,17.9,88.6
1424000,Powiat pułtuski,2013,23.7,80.3
1424000,Powiat pułtuski,2014,22.2,79.0
1424000,Powiat pułtuski,2015,20.1,76.3
1424000,Powiat pułtuski,2016,17.9,79.2
1424000,Powiat pułtuski,2017,13.2,79.7
1424000,Powiat pułtuski,2018,12.5,79.4
1424000,Powiat pułtuski,2019,12.0,81.0
1424000,Powiat pułtuski,2020,13.0,84.1
1424000,Powiat pułtuski,2021,15.1,82.9
1424000,Powiat pułtuski,2022,14.1,82.1
1424000,Powiat pułtuski,2023,13.4,82.2
1424000,Powiat pułtuski,2024,13.2,84.0
1425000,Powiat radomski,2013,30.4,76.4
1425000,Powiat radomski,2014,27.0,76.5
1425000,Powiat radomski,2015,25.1,75.4
1425000,Powiat radomski,2016,22.0,76.4
1425000,Powiat radomski,2017,18.7,76.8
1425000,Powiat radomski,2018,17.4,76.3
1425000,Powiat radomski,2019,16.5,77.6
1425000,Powiat radomski,2020,17.6,79.0
1425000,Powiat radomski,2021,19.0,81.0
1425000,Powiat radomski,2022,16.4,80.7
1425000,Powiat radomski,2023,16.3,79.6
1425000,Powiat radomski,2024,16.1,83.7
1426000,Powiat siedlecki,2013,12.8,78.9
1426000,Powiat siedlecki,2014,10.1,80.0
1426000,Powiat siedlecki,2015,8.7,78.4
1426000,Powiat siedlecki,2016,7.4,78.2
1426000,Powiat siedlecki,2017,6.1,77.8
1426000,Powiat siedlecki,2018,5.5,76.7
1426000,Powiat siedlecki,2019,4.3,78.6
1426000,Powiat siedlecki,2020,4.8,81.5
1426000,Powiat siedlecki,2021,5.1,81.0
1426000,Powiat siedlecki,2022,5.0,80.7
1426000,Powiat siedlecki,2023,4.8,80.1
1426000,Powiat siedlecki,2024,4.8,82.2
1427000,Powiat sierpecki,2013,24.7,81.5
1427000,Powiat sierpecki,2014,22.8,79.5
1427000,Powiat sierpecki,2015,20.6,78.4
1427000,Powiat sierpecki,2016,19.4,79.1
1427000,Powiat sierpecki,2017,17.4,82.1
1427000,Powiat sierpecki,2018,16.6,82.3
1427000,Powiat sierpecki,2019,15.0,80.3
1427000,Powiat sierpecki,2020,15.3,83.5
1427000,Powiat sierpecki,2021,14.7,81.4
1427000,Powiat sierpecki,2022,11.5,82.1
1427000,Powiat sierpecki,2023,11.6,81.9
1427000,Powiat sierpecki,2024,11.6,85.1
1428000,Powiat sochaczewski,2013,11.5,97.2
1428000,Powiat sochaczewski,2014,10.5,98.5
1428000,Powiat sochaczewski,2015,8.7,96.8
1428000,Powiat sochaczewski,2016,8.1,97.2
1428000,Powiat sochaczewski,2017,7.0,97.8
1428000,Powiat sochaczewski,2018,5.9,95.8
1428000,Powiat sochaczewski,2019,4.6,98.4
1428000,Powiat sochaczewski,2020,4.7,104.0
1428000,Powiat sochaczewski,2021,4.2,104.9
1428000,Powiat sochaczewski,2022,3.0,104.3
1428000,Powiat sochaczewski,2023,2.4,101.8
1428000,Powiat sochaczewski,2024,2.7,105.2
1429000,Powiat sokołowski,2013,12.1,78.3
1429000,Powiat sokołowski,2014,11.0,78.7
1429000,Powiat sokołowski,2015,9.4,86.0
1429000,Powiat sokołowski,2016,8.0,79.9
1429000,Powiat sokołowski,2017,6.5,81.4
1429000,Powiat sokołowski,2018,5.6,82.6
1429000,Powiat sokołowski,2019,5.4,81.9
1429000,Powiat sokołowski,2020,6.0,86.8
1429000,Powiat sokołowski,2021,6.1,82.2
1429000,Powiat sokołowski,2022,5.6,81.4
1429000,Powiat sokołowski,2023,5.1,83.8
1429000,Powiat sokołowski,2024,5.2,85.2
1430000,Powiat szydłowiecki,2013,38.7,76.1
1430000,Powiat szydłowiecki,2014,34.4,77.0
1430000,Powiat szydłowiecki,2015,30.8,74.8
1430000,Powiat szydłowiecki,2016,28.5,77.6
1430000,Powiat szydłowiecki,2017,25.7,75.9
1430000,Powiat szydłowiecki,2018,24.3,74.7
1430000,Powiat szydłowiecki,2019,23.3,74.5
1430000,Powiat szydłowiecki,2020,23.7,75.3
1430000,Powiat szydłowiecki,2021,26.3,77.4
1430000,Powiat szydłowiecki,2022,24.6,78.6
1430000,Powiat szydłowiecki,2023,24.1,76.9
1430000,Powiat szydłowiecki,2024,23.3,80.5
1432000,Powiat warszawski zachodni,2013,6.8,106.2
1432000,Powiat warszawski zachodni,2014,5.6,108.3
1432000,Powiat warszawski zachodni,2015,4.3,109.0
1432000,Powiat warszawski zachodni,2016,3.1,111.9
1432000,Powiat warszawski zachodni,2017,2.3,111.6
1432000,Powiat warszawski zachodni,2018,2.0,111.2
1432000,Powiat warszawski zachodni,2019,1.6,110.6
1432000,Powiat warszawski zachodni,2020,2.2,108.5
1432000,Powiat warszawski zachodni,2021,1.8,108.7
1432000,Powiat warszawski zachodni,2022,1.6,105.5
1432000,Powiat warszawski zachodni,2023,1.6,105.1
1432000,Powiat warszawski zachodni,2024,1.6,105.7
1433000,Powiat węgrowski,2013,15.7,79.3
1433000,Powiat węgrowski,2014,13.8,81.3
1433000,Powiat węgrowski,2015,11.3,78.9
1433000,Powiat węgrowski,2016,9.7,79.2
1433000,Powiat węgrowski,2017,7.2,78.9
1433000,Powiat węgrowski,2018,6.3,82.3
1433000,Powiat węgrowski,2019,5.6,80.8
1433000,Powiat węgrowski,2020,7.0,83.1
1433000,Powiat węgrowski,2021,7.1,85.8
1433000,Powiat węgrowski,2022,5.7,86.3
1433000,Powiat węgrowski,2023,5.2,87.1
1433000,Powiat węgrowski,2024,5.0,88.4
1434000,Powiat wołomiński,2013,17.3,90.4
1434000,Powiat wołomiński,2014,15.2,89.5
1434000,Powiat wołomiński,2015,13.2,87.6
1434000,Powiat wołomiński,2016,11.2,89.8
1434000,Powiat wołomiński,2017,8.4,90.1
1434000,Powiat wołomiński,2018,7.4,92.5
1434000,Powiat wołomiński,2019,6.4,92.5
1434000,Powiat wołomiński,2020,8.0,90.5
1434000,Powiat wołomiński,2021,7.5,90.8
1434000,Powiat wołomiński,2022,6.5,90.5
1434000,Powiat wołomiński,2023,5.7,91.0
1434000,Powiat wołomiński,2024,5.3,92.2
1435000,Powiat wyszkowski,2013,14.0,80.9
1435000,Powiat wyszkowski,2014,10.6,87.0
1435000,Powiat wyszkowski,2015,8.3,81.2
1435000,Powiat wyszkowski,2016,6.9,81.9
1435000,Powiat wyszkowski,2017,5.3,83.1
1435000,Powiat wyszkowski,2018,4.3,80.8
1435000,Powiat wyszkowski,2019,3.2,79.3
1435000,Powiat wyszkowski,2020,5.1,79.7
1435000,Powiat wyszkowski,2021,3.8,80.3
1435000,Powiat wyszkowski,2022,3.6,82.8
1435000,Powiat wyszkowski,2023,3.4,82.5
1435000,Powiat wyszkowski,2024,3.5,85.2
1436000,Powiat zwoleński,2013,22.7,82.6
1436000,Powiat zwoleński,2014,20.5,83.7
1436000,Powiat zwoleński,2015,18.8,81.1
1436000,Powiat zwoleński,2016,15.2,81.1
1436000,Powiat zwoleński,2017,11.9,82.5
1436000,Powiat zwoleński,2018,10.8,83.3
1436000,Powiat zwoleński,2019,9.7,80.7
1436000,Powiat zwoleński,2020,11.9,81.6
1436000,Powiat zwoleński,2021,13.9,83.2
1436000,Powiat zwoleński,2022,13.0,84.1
1436000,Powiat zwoleński,2023,12.4,83.9
1436000,Powiat zwoleński,2024,12.7,86.2
1437000,Powiat żuromiński,2013,23.8,77.4
1437000,Powiat żuromiński,2014,21.5,76.8
1437000,Powiat żuromiński,2015,19.7,76.6
1437000,Powiat żuromiński,2016,17.3,75.3
1437000,Powiat żuromiński,2017,15.3,76.1
1437000,Powiat żuromiński,2018,14.9,74.0
1437000,Powiat żuromiński,2019,14.5,74.4
1437000,Powiat żuromiński,2020,14.2,79.4
1437000,Powiat żuromiński,2021,17.1,79.7
1437000,Powiat żuromiński,2022,15.0,80.4
1437000,Powiat żuromiński,2023,14.0,79.9
1437000,Powiat żuromiński,2024,13.5,83.9
1438000,Powiat żyrardowski,2013,16.4,93.5
1438000,Powiat żyrardowski,2014,15.4,98.0
1438000,Powiat żyrardowski,2015,13.9,96.4
1438000,Powiat żyrardowski,2016,13.0,93.8
1438000,Powiat żyrardowski,2017,11.1,94.0
1438000,Powiat żyrardowski,2018,10.4,93.8
1438000,Powiat żyrardowski,2019,9.5,91.6
1438000,Powiat żyrardowski,2020,10.6,92.6
1438000,Powiat żyrardowski,2021,9.8,94.1
1438000,Powiat żyrardowski,2022,8.5,95.5
1438000,Powiat żyrardowski,2023,8.4,95.2
1438000,Powiat żyrardowski,2024,8.7,93.8
1461000,Powiat m. Ostrołęka,2013,16.0,100.9
1461000,Powiat m. Ostrołęka,2014,14.9,100.0
1461000,Powiat m. Ostrołęka,2015,13.3,99.0
1461000,Powiat m. Ostrołęka,2016,12.5,101.4
1461000,Powiat m. Ostrołęka,2017,10.2,99.0
1461000,Powiat m. Ostrołęka,2018,9.1,99.9
1461000,Powiat m. Ostrołęka,2019,8.2,99.9
1461000,Powiat m. Ostrołęka,2020,9.3,103.4
1461000,Powiat m. Ostrołęka,2021,8.2,101.5
1461000,Powiat m. Ostrołęka,2022,7.6,99.5
1461000,Powiat m. Ostrołęka,2023,7.7,99.7
1461000,Powiat m. Ostrołęka,2024,7.0,98.9
1462000,Powiat m. Płock,2013,13.0,123.8
1462000,Powiat m. Płock,2014,12.0,123.0
1462000,Powiat m. Płock,2015,10.3,122.3
1462000,Powiat m. Płock,2016,8.6,122.1
1462000,Powiat m. Płock,2017,7.3,120.9
1462000,Powiat m. Płock,2018,6.8,118.0
1462000,Powiat m. Płock,2019,6.1,117.6
1462000,Powiat m. Płock,2020,6.9,118.2
1462000,Powiat m. Płock,2021,6.1,119.4
1462000,Powiat m. Płock,2022,6.0,117.8
1462000,Powiat m. Płock,2023,5.4,120.5
1462000,Powiat m. Płock,2024,5.0,122.5
1463000,Powiat m. Radom,2013,22.8,90.9
1463000,Powiat m. Radom,2014,20.2,89.9
1463000,Powiat m. Radom,2015,18.4,90.2
1463000,Powiat m. Radom,2016,15.9,89.8
1463000,Powiat m. Radom,2017,13.2,91.1
1463000,Powiat m. Radom,2018,12.1,90.8
1463000,Powiat m. Radom,2019,11.3,90.4
1463000,Powiat m. Radom,2020,12.5,91.1
1463000,Powiat m. Radom,2021,10.5,93.8
1463000,Powiat m. Radom,2022,9.4,92.2
1463000,Powiat m. Radom,2023,9.4,92.7
1463000,Powiat m. Radom,2024,9.6,95.8
1464000,Powiat m. Siedlce,2013,11.8,91.1
1464000,Powiat m. Siedlce,2014,9.2,91.1
1464000,Powiat m. Siedlce,2015,7.9,90.4
1464000,Powiat m. Siedlce,2016,6.8,92.4
1464000,Powiat m. Siedlce,2017,5.5,91.2
1464000,Powiat m. Siedlce,2018,4.8,90.3
1464000,Powiat m. Siedlce,2019,3.9,93.7
1464000,Powiat m. Siedlce,2020,4.6,93.9
1464000,Powiat m. Siedlce,2021,4.3,95.1
1464000,Powiat m. Siedlce,2022,4.0,93.0
1464000,Powiat m. Siedlce,2023,3.5,92.5
1464000,Powiat m. Siedlce,2024,3.6,95.6
1465000,Powiat m. st. Warszawa,2013,4.8,134.8
1465000,Powiat m. st. Warszawa,2014,4.2,134.5
1465000,Powiat m. st. Warszawa,2015,3.3,134.7
1465000,Powiat m. st. Warszawa,2016,2.6,133.8
1465000,Powiat m. st. Warszawa,2017,2.0,133.8
1465000,Powiat m. st. Warszawa,2018,1.5,133.1
1465000,Powiat m. st. Warszawa,2019,1.3,131.3
1465000,Powiat m. st. Warszawa,2020,1.8,129.4
1465000,Powiat m. st. Warszawa,2021,1.7,128.1
1465000,Powiat m. st. Warszawa,2022,1.5,127.4
1465000,Powiat m. st. Warszawa,2023,1.3,126.7
1465000,Powiat m. st. Warszawa,2024,1.4,124.2
1600000,OPOLSKIE,2013,14.2,89.6
1600000,OPOLSKIE,2014,11.8,90.7
1600000,OPOLSKIE,2015,10.1,91.4
1600000,OPOLSKIE,2016,9.0,91.5
1600000,OPOLSKIE,2017,7.3,91.5
1600000,OPOLSKIE,2018,6.3,90.6
1600000,OPOLSKIE,2019,5.8,90.9
1600000,OPOLSKIE,2020,6.9,91.9
1600000,OPOLSKIE,2021,6.4,91.5
1600000,OPOLSKIE,2022,5.9,91.5
1600000,OPOLSKIE,2023,5.9,91.8
1600000,OPOLSKIE,2024,5.9,92.2
1601000,Powiat brzeski,2013,22.7,82.5
1601000,Powiat brzeski,2014,17.2,84.9
1601000,Powiat brzeski,2015,13.8,85.4
1601000,Powiat brzeski,2016,12.6,84.9
1601000,Powiat brzeski,2017,10.4,85.2
1601000,Powiat brzeski,2018,8.9,87.4
1601000,Powiat brzeski,2019,7.8,87.7
1601000,Powiat brzeski,2020,8.8,87.4
1601000,Powiat brzeski,2021,8.3,85.9
1601000,Powiat brzeski,2022,7.9,85.4
1601000,Powiat brzeski,2023,8.4,86.3
1601000,Powiat brzeski,2024,8.3,87.7
1602000,Powiat głubczycki,2013,19.1,82.2
1602000,Powiat głubczycki,2014,16.7,82.4
1602000,Powiat głubczycki,2015,14.1,80.8
1602000,Powiat głubczycki,2016,13.4,81.5
1602000,Powiat głubczycki,2017,11.1,80.8
1602000,Powiat głubczycki,2018,9.5,81.2
1602000,Powiat głubczycki,2019,9.1,83.8
1602000,Powiat głubczycki,2020,10.6,85.2
1602000,Powiat głubczycki,2021,10.6,86.3
1602000,Powiat głubczycki,2022,10.0,89.2
1602000,Powiat głubczycki,2023,10.3,90.5
1602000,Powiat głubczycki,2024,10.4,93.2
1603000,Powiat kędzierzyńsko-kozielski,2013,14.7,103.4
1603000,Powiat kędzierzyńsko-kozielski,2014,12.3,105.9
1603000,Powiat kędzierzyńsko-kozielski,2015,11.8,107.1
1603000,Powiat kędzierzyńsko-kozielski,2016,10.2,107.8
1603000,Powiat kędzierzyńsko-kozielski,2017,9.1,106.3
1603000,Powiat kędzierzyńsko-kozielski,2018,8.1,101.9
1603000,Powiat kędzierzyńsko-kozielski,2019,7.5,100.5
1603000,Powiat kędzierzyńsko-kozielski,2020,8.3,100.9
1603000,Powiat kędzierzyńsko-kozielski,2021,8.1,100.2
1603000,Powiat kędzierzyńsko-kozielski,2022,7.4,100.8
1603000,Powiat kędzierzyńsko-kozielski,2023,7.4,99.1
1603000,Powiat kędzierzyńsko-kozielski,2024,6.5,94.6
1604000,Powiat kluczborski,2013,14.9,83.5
1604000,Powiat kluczborski,2014,12.3,84.4
1604000,Powiat kluczborski,2015,10.7,85.0
1604000,Powiat kluczborski,2016,9.6,84.9
1604000,Powiat kluczborski,2017,8.1,87.0
1604000,Powiat kluczborski,2018,7.6,86.0
1604000,Powiat kluczborski,2019,7.2,82.8
1604000,Powiat kluczborski,2020,8.7,86.5
1604000,Powiat kluczborski,2021,7.9,85.1
1604000,Powiat kluczborski,2022,6.9,84.7
1604000,Powiat kluczborski,2023,6.8,84.9
1604000,Powiat kluczborski,2024,6.6,86.0
1605000,Powiat krapkowicki,2013,9.8,100.1
1605000,Powiat krapkowicki,2014,8.6,103.0
1605000,Powiat krapkowicki,2015,7.9,100.8
1605000,Powiat krapkowicki,2016,6.8,99.5
1605000,Powiat krapkowicki,2017,5.5,98.6
1605000,Powiat krapkowicki,2018,5.4,100.5
1605000,Powiat krapkowicki,2019,5.5,99.5
1605000,Powiat krapkowicki,2020,5.9,100.5
1605000,Powiat krapkowicki,2021,5.9,96.4
1605000,Powiat krapkowicki,2022,5.1,95.8
1605000,Powiat krapkowicki,2023,5.1,95.5
1605000,Powiat krapkowicki,2024,4.7,96.1
1606000,Powiat namysłowski,2013,19.1,84.6
1606000,Powiat namysłowski,2014,17.0,86.1
1606000,Powiat namysłowski,2015,12.4,87.0
1606000,Powiat namysłowski,2016,11.6,86.8
1606000,Powiat namysłowski,2017,9.1,86.3
1606000,Powiat namysłowski,2018,7.8,86.4
1606000,Powiat namysłowski,2019,7.5,86.9
1606000,Powiat namysłowski,2020,8.6,87.0
1606000,Powiat namysłowski,2021,9.0,88.2
1606000,Powiat namysłowski,2022,8.9,86.9
1606000,Powiat namysłowski,2023,9.1,87.2
