powiat_code,powiat_name,year,area_km2
609000,Powiat lubelski,2024,1680
610000,Powiat łęczyński,2013,637
610000,Powiat łęczyński,2014,637
610000,Powiat łęczyński,2015,637
610000,Powiat łęczyński,2016,637
610000,Powiat łęczyński,2017,637
610000,Powiat łęczyński,2018,637
610000,Powiat łęczyński,2019,637
610000,Powiat łęczyński,2020,637
610000,Powiat łęczyński,2021,637
610000,Powiat łęczyński,2022,637
610000,Powiat łęczyński,2023,637
610000,Powiat łęczyński,2024,637
611000,Powiat łukowski,2013,1394
611000,Powiat łukowski,2014,1394
611000,Powiat łukowski,2015,1394
611000,Powiat łukowski,2016,1394
611000,Powiat łukowski,2017,1394
611000,Powiat łukowski,2018,1394
611000,Powiat łukowski,2019,1394
611000,Powiat łukowski,2020,1394
611000,Powiat łukowski,2021,1394
611000,Powiat łukowski,2022,1394
611000,Powiat łukowski,2023,1394
611000,Powiat łukowski,2024,1394
612000,Powiat opolski,2013,810
612000,Powiat opolski,2014,810
612000,Powiat opolski,2015,810
612000,Powiat opolski,2016,810
612000,Powiat opolski,2017,810
612000,Powiat opolski,2018,810
612000,Powiat opolski,2019,810
612000,Powiat opolski,2020,810
612000,Powiat opolski,2021,810
612000,Powiat opolski,2022,811
612000,Powiat opolski,2023,811
612000,Powiat opolski,2024,811
613000,Powiat parczewski,2013,952
613000,Powiat parczewski,2014,952
613000,Powiat parczewski,2015,952
613000,Powiat parczewski,2016,952
613000,Powiat parczewski,2017,952
613000,Powiat parczewski,2018,952
613000,Powiat parczewski,2019,952
613000,Powiat parczewski,2020,952
613000,Powiat parczewski,2021,952
613000,Powiat parczewski,2022,952
613000,Powiat parczewski,2023,952
613000,Powiat parczewski,2024,952
614000,Powiat puławski,2013,934
614000,Powiat puławski,2014,934
614000,Powiat puławski,2015,934
614000,Powiat puławski,2016,934
614000,Powiat puławski,2017,934
614000,Powiat puławski,2018,934
614000,Powiat puławski,2019,934
614000,Powiat puławski,2020,934
614000,Powiat puławski,2021,934
614000,Powiat puławski,2022,934
614000,Powiat puławski,2023,934
614000,Powiat puławski,2024,934
615000,Powiat radzyński,2013,965
615000,Powiat radzyński,2014,965
615000,Powiat radzyński,2015,965
615000,Powiat radzyński,2016,965
615000,Powiat radzyński,2017,965
615000,Powiat radzyński,2018,965
615000,Powiat radzyński,2019,965
615000,Powiat radzyński,2020,965
615000,Powiat radzyński,2021,965
615000,Powiat radzyński,2022,965
615000,Powiat radzyński,2023,965
615000,Powiat radzyński,2024,965
616000,Powiat rycki,2013,615
616000,Powiat rycki,2014,615
616000,Powiat rycki,2015,615
616000,Powiat rycki,2016,615
616000,Powiat rycki,2017,615
616000,Powiat rycki,2018,615
616000,Powiat rycki,2019,615
616000,Powiat rycki,2020,615
616000,Powiat rycki,2021,615
616000,Powiat rycki,2022,614
616000,Powiat rycki,2023,614
616000,Powiat rycki,2024,614
617000,Powiat świdnicki,2013,468
617000,Powiat świdnicki,2014,468
617000,Powiat świdnicki,2015,468
617000,Powiat świdnicki,2016,468
617000,Powiat świdnicki,2017,468
617000,Powiat świdnicki,2018,468
617000,Powiat świdnicki,2019,468
617000,Powiat świdnicki,2020,468
617000,Powiat świdnicki,2021,468
617000,Powiat świdnicki,2022,468
617000,Powiat świdnicki,2023,468
617000,Powiat świdnicki,2024,468
618000,Powiat tomaszowski,2013,1489
618000,Powiat tomaszowski,2014,1489
618000,Powiat tomaszowski,2015,1489
618000,Powiat tomaszowski,2016,1489
618000,Powiat tomaszowski,2017,1489
618000,Powiat tomaszowski,2018,1489
618000,Powiat tomaszowski,2019,1489
618000,Powiat tomaszowski,2020,1489
618000,Powiat tomaszowski,2021,1489
618000,Powiat tomaszowski,2022,1487
618000,Powiat tomaszowski,2023,1487
618000,Powiat tomaszowski,2024,1487
619000,Powiat włodawski,2013,1256
619000,Powiat włodawski,2014,1256
619000,Powiat włodawski,2015,1256
619000,Powiat włodawski,2016,1256
619000,Powiat włodawski,2017,1256
619000,Powiat włodawski,2018,1256
619000,Powiat włodawski,2019,1256
619000,Powiat włodawski,2020,1256
619000,Powiat włodawski,2021,1256
619000,Powiat włodawski,2022,1256
619000,Powiat włodawski,2023,1256
619000,Powiat włodawski,2024,1256
620000,Powiat zamojski,2013,1870
620000,Powiat zamojski,2014,1870
620000,Powiat zamojski,2015,1870
620000,Powiat zamojski,2016,1870
620000,Powiat zamojski,2017,1870
620000,Powiat zamojski,2018,1870
620000,Powiat zamojski,2019,1870
620000,Powiat zamojski,2020,1870
620000,Powiat zamojski,2021,1870
620000,Powiat zamojski,2022,1870
620000,Powiat zamojski,2023,1870
620000,Powiat zamojski,2024,1870
661000,Powiat m. Biała Podlaska,2013,49
661000,Powiat m. Biała Podlaska,2014,49
661000,Powiat m. Biała Podlaska,2015,49
661000,Powiat m. Biała Podlaska,2016,49
661000,Powiat m. Biała Podlaska,2017,49
661000,Powiat m. Biała Podlaska,2018,49
661000,Powiat m. Biała Podlaska,2019,49
661000,Powiat m. Biała Podlaska,2020,49
661000,Powiat m. Biała Podlaska,2021,49
661000,Powiat m. Biała Podlaska,2022,49
661000,Powiat m. Biała Podlaska,2023,49
661000,Powiat m. Biała Podlaska,2024,49
662000,Powiat m. Chełm,2013,35
662000,Powiat m. Chełm,2014,35
662000,Powiat m. Chełm,2015,35
662000,Powiat m. Chełm,2016,35
662000,Powiat m. Chełm,2017,35
662000,Powiat m. Chełm,2018,35
662000,Powiat m. Chełm,2019,35
662000,Powiat m. Chełm,2020,35
662000,Powiat m. Chełm,2021,35
662000,Powiat m. Chełm,2022,35
662000,Powiat m. Chełm,2023,40
662000,Powiat m. Chełm,2024,40
663000,Powiat m. Lublin,2013,147
663000,Powiat m. Lublin,2014,147
663000,Powiat m. Lublin,2015,147
663000,Powiat m. Lublin,2016,147
663000,Powiat m. Lublin,2017,147
663000,Powiat m. Lublin,2018,147
663000,Powiat m. Lublin,2019,148
663000,Powiat m. Lublin,2020,148
663000,Powiat m. Lublin,2021,148
663000,Powiat m. Lublin,2022,148
663000,Powiat m. Lublin,2023,147
663000,Powiat m. Lublin,2024,147
664000,Powiat m. Zamość,2013,30
664000,Powiat m. Zamość,2014,30
664000,Powiat m. Zamość,2015,30
664000,Powiat m. Zamość,2016,30
664000,Powiat m. Zamość,2017,30
664000,Powiat m. Zamość,2018,30
664000,Powiat m. Zamość,2019,30
664000,Powiat m. Zamość,2020,30
664000,Powiat m. Zamość,2021,30
664000,Powiat m. Zamość,2022,30
664000,Powiat m. Zamość,2023,30
664000,Powiat m. Zamość,2024,30
801000,Powiat gorzowski,2013,1214
801000,Powiat gorzowski,2014,1214
801000,Powiat gorzowski,2015,1214
801000,Powiat gorzowski,2016,1214
801000,Powiat gorzowski,2017,1214
801000,Powiat gorzowski,2018,1214
801000,Powiat gorzowski,2019,1214
801000,Powiat gorzowski,2020,1214
801000,Powiat gorzowski,2021,1214
801000,Powiat gorzowski,2022,1214
801000,Powiat gorzowski,2023,1214
801000,Powiat gorzowski,2024,1214
802000,Powiat krośnieński,2013,1391
802000,Powiat krośnieński,2014,1391
802000,Powiat krośnieński,2015,1391
802000,Powiat krośnieński,2016,1391
802000,Powiat krośnieński,2017,1391
802000,Powiat krośnieński,2018,1391
802000,Powiat krośnieński,2019,1391
802000,Powiat krośnieński,2020,1391
802000,Powiat krośnieński,2021,1391
802000,Powiat krośnieński,2022,1390
802000,Powiat krośnieński,2023,1390
802000,Powiat krośnieński,2024,1390
803000,Powiat międzyrzecki,2013,1388
803000,Powiat międzyrzecki,2014,1388
803000,Powiat międzyrzecki,2015,1388
803000,Powiat międzyrzecki,2016,1388
803000,Powiat międzyrzecki,2017,1388
803000,Powiat międzyrzecki,2018,1388
803000,Powiat międzyrzecki,2019,1388
803000,Powiat międzyrzecki,2020,1388
803000,Powiat międzyrzecki,2021,1388
803000,Powiat międzyrzecki,2022,1388
803000,Powiat międzyrzecki,2023,1388
803000,Powiat międzyrzecki,2024,1388
804000,Powiat nowosolski,2013,771
804000,Powiat nowosolski,2014,771
804000,Powiat nowosolski,2015,771
804000,Powiat nowosolski,2016,771
804000,Powiat nowosolski,2017,771
804000,Powiat nowosolski,2018,771
804000,Powiat nowosolski,2019,771
804000,Powiat nowosolski,2020,771
804000,Powiat nowosolski,2021,771
804000,Powiat nowosolski,2022,771
804000,Powiat nowosolski,2023,771
804000,Powiat nowosolski,2024,774
805000,Powiat słubicki,2013,999
805000,Powiat słubicki,2014,999
805000,Powiat słubicki,2015,999
805000,Powiat słubicki,2016,999
805000,Powiat słubicki,2017,999
805000,Powiat słubicki,2018,999
805000,Powiat słubicki,2019,999
805000,Powiat słubicki,2020,999
805000,Powiat słubicki,2021,999
805000,Powiat słubicki,2022,999
805000,Powiat słubicki,2023,999
805000,Powiat słubicki,2024,999
806000,Powiat strzelecko-drezdenecki,2013,1248
806000,Powiat strzelecko-drezdenecki,2014,1248
806000,Powiat strzelecko-drezdenecki,2015,1248
806000,Powiat strzelecko-drezdenecki,2016,1248
806000,Powiat strzelecko-drezdenecki,2017,1248
806000,Powiat strzelecko-drezdenecki,2018,1248
806000,Powiat strzelecko-drezdenecki,2019,1248
806000,Powiat strzelecko-drezdenecki,2020,1248
806000,Powiat strzelecko-drezdenecki,2021,1248
806000,Powiat strzelecko-drezdenecki,2022,1248
806000,Powiat strzelecko-drezdenecki,2023,1248
806000,Powiat strzelecko-drezdenecki,2024,1248
807000,Powiat sulęciński,2013,1178
807000,Powiat sulęciński,2014,1178
807000,Powiat sulęciński,2015,1178
807000,Powiat sulęciński,2016,1178
807000,Powiat sulęciński,2017,1178
807000,Powiat sulęciński,2018,1178
807000,Powiat sulęciński,2019,1178
807000,Powiat sulęciński,2020,1178
807000,Powiat sulęciński,2021,1178
807000,Powiat sulęciński,2022,1178
807000,Powiat sulęciński,2023,1178
807000,Powiat sulęciński,2024,1178
808000,Powiat świebodziński,2013,937
808000,Powiat świebodziński,2014,937
808000,Powiat świebodziński,2015,937
808000,Powiat świebodziński,2016,937
808000,Powiat świebodziński,2017,937
808000,Powiat świebodziński,2018,937
808000,Powiat świebodziński,2019,937
808000,Powiat świebodziński,2020,937
808000,Powiat świebodziński,2021,937
808000,Powiat świebodziński,2022,937
808000,Powiat świebodziński,2023,937
808000,Powiat świebodziński,2024,937
809000,Powiat zielonogórski,2013,1569
809000,Powiat zielonogórski,2014,1569
809000,Powiat zielonogórski,2015,1350
809000,Powiat zielonogórski,2016,1350
809000,Powiat zielonogórski,2017,1350
809000,Powiat zielonogórski,2018,1350
809000,Powiat zielonogórski,2019,1350
809000,Powiat zielonogórski,2020,1350
809000,Powiat zielonogórski,2021,1350
809000,Powiat zielonogórski,2022,1351
809000,Powiat zielonogórski,2023,1351
809000,Powiat zielonogórski,2024,1351
810000,Powiat żagański,2013,1132
810000,Powiat żagański,2014,1132
810000,Powiat żagański,2015,1132
810000,Powiat żagański,2016,1132
810000,Powiat żagański,2017,1132
810000,Powiat żagański,2018,1132
810000,Powiat żagański,2019,1132
810000,Powiat żagański,2020,1132
810000,Powiat żagański,2021,1132
810000,Powiat żagański,2022,1131
810000,Powiat żagański,2023,1131
810000,Powiat żagański,2024,1131
811000,Powiat żarski,2013,1393
811000,Powiat żarski,2014,1393
811000,Powiat żarski,2015,1393
811000,Powiat żarski,2016,1393
811000,Powiat żarski,2017,1393
811000,Powiat żarski,2018,1393
811000,Powiat żarski,2019,1393
811000,Powiat żarski,2020,1393
811000,Powiat żarski,2021,1393
811000,Powiat żarski,2022,1393
811000,Powiat żarski,2023,1393
811000,Powiat żarski,2024,1393
812000,Powiat wschowski,2013,624
812000,Powiat wschowski,2014,624
812000,Powiat wschowski,2015,624
812000,Powiat wschowski,2016,624
812000,Powiat wschowski,2017,624
812000,Powiat wschowski,2018,624
812000,Powiat wschowski,2019,624
812000,Powiat wschowski,2020,624
812000,Powiat wschowski,2021,624
812000,Powiat wschowski,2022,624
812000,Powiat wschowski,2023,624
812000,Powiat wschowski,2024,624
861000,Powiat m. Gorzów Wielkopolski,2013,86
861000,Powiat m. Gorzów Wielkopolski,2014,86
861000,Powiat m. Gorzów Wielkopolski,2015,86
861000,Powiat m. Gorzów Wielkopolski,2016,86
861000,Powiat m. Gorzów Wielkopolski,2017,86
861000,Powiat m. Gorzów Wielkopolski,2018,86
861000,Powiat m. Gorzów Wielkopolski,2019,86
861000,Powiat m. Gorzów Wielkopolski,2020,86
861000,Powiat m. Gorzów Wielkopolski,2021,86
861000,Powiat m. Gorzów Wielkopolski,2022,86
861000,Powiat m. Gorzów Wielkopolski,2023,86
861000,Powiat m. Gorzów Wielkopolski,2024,86
862000,Powiat m. Zielona Góra,2013,58
862000,Powiat m. Zielona Góra,2014,58
862000,Powiat m. Zielona Góra,2015,277
862000,Powiat m. Zielona Góra,2016,277
862000,Powiat m. Zielona Góra,2017,277
862000,Powiat m. Zielona Góra,2018,277
862000,Powiat m. Zielona Góra,2019,277
862000,Powiat m. Zielona Góra,2020,277
862000,Powiat m. Zielona Góra,2021,277
862000,Powiat m. Zielona Góra,2022,278
862000,Powiat m. Zielona Góra,2023,278
862000,Powiat m. Zielona Góra,2024,275
1001000,Powiat bełchatowski,2013,968
1001000,Powiat bełchatowski,2014,968
1001000,Powiat bełchatowski,2015,968
1001000,Powiat bełchatowski,2016,968
1001000,Powiat bełchatowski,2017,968
1001000,Powiat bełchatowski,2018,968
1001000,Powiat bełchatowski,2019,968
1001000,Powiat bełchatowski,2020,968
1001000,Powiat bełchatowski,2021,968
1001000,Powiat bełchatowski,2022,968
1001000,Powiat bełchatowski,2023,968
1001000,Powiat bełchatowski,2024,968
1002000,Powiat kutnowski,2013,887
1002000,Powiat kutnowski,2014,887
1002000,Powiat kutnowski,2015,887
1002000,Powiat kutnowski,2016,887
1002000,Powiat kutnowski,2017,887
1002000,Powiat kutnowski,2018,887
1002000,Powiat kutnowski,2019,887
1002000,Powiat kutnowski,2020,887
1002000,Powiat kutnowski,2021,887
1002000,Powiat kutnowski,2022,887
1002000,Powiat kutnowski,2023,887
1002000,Powiat kutnowski,2024,887
1003000,Powiat łaski,2013,618
1003000,Powiat łaski,2014,618
1003000,Powiat łaski,2015,618
1003000,Powiat łaski,2016,618
1003000,Powiat łaski,2017,618
1003000,Powiat łaski,2018,618
1003000,Powiat łaski,2019,618
1003000,Powiat łaski,2020,618
1003000,Powiat łaski,2021,618
1003000,Powiat łaski,2022,618
1003000,Powiat łaski,2023,618
1003000,Powiat łaski,2024,618
1004000,Powiat łęczycki,2013,773
1004000,Powiat łęczycki,2014,773
1004000,Powiat łęczycki,2015,773
1004000,Powiat łęczycki,2016,773
1004000,Powiat łęczycki,2017,773
1004000,Powiat łęczycki,2018,773
1004000,Powiat łęczycki,2019,773
1004000,Powiat łęczycki,2020,773
1004000,Powiat łęczycki,2021,773
1004000,Powiat łęczycki,2022,773
1004000,Powiat łęczycki,2023,773
1004000,Powiat łęczycki,2024,773
1005000,Powiat łowicki,2013,988
1005000,Powiat łowicki,2014,988
1005000,Powiat łowicki,2015,988
1005000,Powiat łowicki,2016,988
1005000,Powiat łowicki,2017,988
1005000,Powiat łowicki,2018,988
1005000,Powiat łowicki,2019,988
1005000,Powiat łowicki,2020,988
1005000,Powiat łowicki,2021,988
1005000,Powiat łowicki,2022,988
1005000,Powiat łowicki,2023,988
1005000,Powiat łowicki,2024,988
1006000,Powiat łódzki wschodni,2013,500
1006000,Powiat łódzki wschodni,2014,500
1006000,Powiat łódzki wschodni,2015,500
1006000,Powiat łódzki wschodni,2016,500
1006000,Powiat łódzki wschodni,2017,500
1006000,Powiat łódzki wschodni,2018,500
1006000,Powiat łódzki wschodni,2019,500
1006000,Powiat łódzki wschodni,2020,500
1006000,Powiat łódzki wschodni,2021,500
1006000,Powiat łódzki wschodni,2022,500
1006000,Powiat łódzki wschodni,2023,500
1006000,Powiat łódzki wschodni,2024,500
1007000,Powiat opoczyński,2013,1040
1007000,Powiat opoczyński,2014,1040
1007000,Powiat opoczyński,2015,1040
1007000,Powiat opoczyński,2016,1040
1007000,Powiat opoczyński,2017,1040
1007000,Powiat opoczyński,2018,1040
1007000,Powiat opoczyński,2019,1040
1007000,Powiat opoczyński,2020,1040
1007000,Powiat opoczyński,2021,1040
1007000,Powiat opoczyński,2022,1040
1007000,Powiat opoczyński,2023,1040
1007000,Powiat opoczyński,2024,1040
1008000,Powiat pabianicki,2013,492
1008000,Powiat pabianicki,2014,492
1008000,Powiat pabianicki,2015,492
1008000,Powiat pabianicki,2016,492
1008000,Powiat pabianicki,2017,492
1008000,Powiat pabianicki,2018,492
1008000,Powiat pabianicki,2019,492
1008000,Powiat pabianicki,2020,492
1008000,Powiat pabianicki,2021,492
1008000,Powiat pabianicki,2022,492
1008000,Powiat pabianicki,2023,492
1008000,Powiat pabianicki,2024,492
1009000,Powiat pajęczański,2013,804
1009000,Powiat pajęczański,2014,804
1009000,Powiat pajęczański,2015,804
1009000,Powiat pajęczański,2016,804
1009000,Powiat pajęczański,2017,804
1009000,Powiat pajęczański,2018,804
1009000,Powiat pajęczański,2019,804
1009000,Powiat pajęczański,2020,804
1009000,Powiat pajęczański,2021,804
1009000,Powiat pajęczański,2022,804
1009000,Powiat pajęczański,2023,804
1009000,Powiat pajęczański,2024,804
1010000,Powiat piotrkowski,2013,1429
1010000,Powiat piotrkowski,2014,1429
1010000,Powiat piotrkowski,2015,1429
1010000,Powiat piotrkowski,2016,1429
1010000,Powiat piotrkowski,2017,1429
1010000,Powiat piotrkowski,2018,1429
1010000,Powiat piotrkowski,2019,1429
1010000,Powiat piotrkowski,2020,1429
1010000,Powiat piotrkowski,2021,1429
1010000,Powiat piotrkowski,2022,1428
1010000,Powiat piotrkowski,2023,1429
1010000,Powiat piotrkowski,2024,1429
1011000,Powiat poddębicki,2013,881
1011000,Powiat poddębicki,2014,881
1011000,Powiat poddębicki,2015,881
1011000,Powiat poddębicki,2016,881
1011000,Powiat poddębicki,2017,881
1011000,Powiat poddębicki,2018,881
1011000,Powiat poddębicki,2019,881
1011000,Powiat poddębicki,2020,881
1011000,Powiat poddębicki,2021,881
1011000,Powiat poddębicki,2022,881
1011000,Powiat poddębicki,2023,881
1011000,Powiat poddębicki,2024,881
1012000,Powiat radomszczański,2013,1443
1012000,Powiat radomszczański,2014,1443
1012000,Powiat radomszczański,2015,1443
1012000,Powiat radomszczański,2016,1443
1012000,Powiat radomszczański,2017,1443
1012000,Powiat radomszczański,2018,1443
1012000,Powiat radomszczański,2019,1443
1012000,Powiat radomszczański,2020,1443
1012000,Powiat radomszczański,2021,1443
1012000,Powiat radomszczański,2022,1443
1012000,Powiat radomszczański,2023,1443
1012000,Powiat radomszczański,2024,1443
1013000,Powiat rawski,2013,646
1013000,Powiat rawski,2014,646
1013000,Powiat rawski,2015,646
1013000,Powiat rawski,2016,646
1013000,Powiat rawski,2017,646
1013000,Powiat rawski,2018,646
1013000,Powiat rawski,2019,646
1013000,Powiat rawski,2020,646
1013000,Powiat rawski,2021,646
1013000,Powiat rawski,2022,646
1013000,Powiat rawski,2023,646
1013000,Powiat rawski,2024,646
1014000,Powiat sieradzki,2013,1491
1014000,Powiat sieradzki,2014,1491
1014000,Powiat sieradzki,2015,1491
1014000,Powiat sieradzki,2016,1491
1014000,Powiat sieradzki,2017,1491
1014000,Powiat sieradzki,2018,1491
1014000,Powiat sieradzki,2019,1491
1014000,Powiat sieradzki,2020,1491
1014000,Powiat sieradzki,2021,1491
1014000,Powiat sieradzki,2022,1491
1014000,Powiat sieradzki,2023,1491
1014000,Powiat sieradzki,2024,1491
1015000,Powiat skierniewicki,2013,753
1015000,Powiat skierniewicki,2014,753
1015000,Powiat skierniewicki,2015,753
1015000,Powiat skierniewicki,2016,753
1015000,Powiat skierniewicki,2017,753
1015000,Powiat skierniewicki,2018,753
1015000,Powiat skierniewicki,2019,753
1015000,Powiat skierniewicki,2020,753
1015000,Powiat skierniewicki,2021,753
1015000,Powiat skierniewicki,2022,753
1015000,Powiat skierniewicki,2023,753
1015000,Powiat skierniewicki,2024,753
1016000,Powiat tomaszowski,2013,1025
1016000,Powiat tomaszowski,2014,1025
1016000,Powiat tomaszowski,2015,1025
1016000,Powiat tomaszowski,2016,1025
1016000,Powiat tomaszowski,2017,1025
1016000,Powiat tomaszowski,2018,1025
1016000,Powiat tomaszowski,2019,1025
1016000,Powiat tomaszowski,2020,1025
1016000,Powiat tomaszowski,2021,1025
1016000,Powiat tomaszowski,2022,1025
1016000,Powiat tomaszowski,2023,1025
1016000,Powiat tomaszowski,2024,1025
1017000,Powiat wieluński,2013,926
1017000,Powiat wieluński,2014,926
1017000,Powiat wieluński,2015,926
1017000,Powiat wieluński,2016,926
1017000,Powiat wieluński,2017,926
1017000,Powiat wieluński,2018,926
1017000,Powiat wieluński,2019,926
1017000,Powiat wieluński,2020,926
1017000,Powiat wieluński,2021,926
1017000,Powiat wieluński,2022,926
1017000,Powiat wieluński,2023,926
1017000,Powiat wieluński,2024,926
1018000,Powiat wieruszowski,2013,577
1018000,Powiat wieruszowski,2014,577
1018000,Powiat wieruszowski,2015,577
1018000,Powiat wieruszowski,2016,577
1018000,Powiat wieruszowski,2017,577
1018000,Powiat wieruszowski,2018,577
1018000,Powiat wieruszowski,2019,577
1018000,Powiat wieruszowski,2020,577
1018000,Powiat wieruszowski,2021,577
1018000,Powiat wieruszowski,2022,577
1018000,Powiat wieruszowski,2023,577
1018000,Powiat wieruszowski,2024,577
1019000,Powiat zduńskowolski,2013,369
1019000,Powiat zduńskowolski,2014,369
1019000,Powiat zduńskowolski,2015,369
1019000,Powiat zduńskowolski,2016,369
1019000,Powiat zduńskowolski,2017,369
1019000,Powiat zduńskowolski,2018,369
1019000,Powiat zduńskowolski,2019,369
1019000,Powiat zduńskowolski,2020,369
1019000,Powiat zduńskowolski,2021,369
1019000,Powiat zduńskowolski,2022,369
1019000,Powiat zduńskowolski,2023,369
1019000,Powiat zduńskowolski,2024,369
1020000,Powiat zgierski,2013,855
1020000,Powiat zgierski,2014,855
1020000,Powiat zgierski,2015,855
1020000,Powiat zgierski,2016,855
1020000,Powiat zgierski,2017,855
1020000,Powiat zgierski,2018,855
1020000,Powiat zgierski,2019,855
1020000,Powiat zgierski,2020,855
1020000,Powiat zgierski,2021,855
1020000,Powiat zgierski,2022,855
1020000,Powiat zgierski,2023,855
1020000,Powiat zgierski,2024,855
1021000,Powiat brzeziński,2013,359
1021000,Powiat brzeziński,2014,359
1021000,Powiat brzeziński,2015,359
1021000,Powiat brzeziński,2016,359
1021000,Powiat brzeziński,2017,359
1021000,Powiat brzeziński,2018,359
1021000,Powiat brzeziński,2019,359
1021000,Powiat brzeziński,2020,359
1021000,Powiat brzeziński,2021,359
1021000,Powiat brzeziński,2022,359
1021000,Powiat brzeziński,2023,359
1021000,Powiat brzeziński,2024,359
1061000,Powiat m. Łódź,2013,293
1061000,Powiat m. Łódź,2014,293
1061000,Powiat m. Łódź,2015,293
1061000,Powiat m. Łódź,2016,293
1061000,Powiat m. Łódź,2017,293
1061000,Powiat m. Łódź,2018,293
1061000,Powiat m. Łódź,2019,293
1061000,Powiat m. Łódź,2020,293
1061000,Powiat m. Łódź,2021,293
1061000,Powiat m. Łódź,2022,293
1061000,Powiat m. Łódź,2023,293
1061000,Powiat m. Łódź,2024,293
1062000,Powiat m. Piotrków Trybunalski,2013,67
1062000,Powiat m. Piotrków Trybunalski,2014,67
1062000,Powiat m. Piotrków Trybunalski,2015,67
1062000,Powiat m. Piotrków Trybunalski,2016,67
1062000,Powiat m. Piotrków Trybunalski,2017,67
1062000,Powiat m. Piotrków Trybunalski,2018,67
1062000,Powiat m. Piotrków Trybunalski,2019,67
1062000,Powiat m. Piotrków Trybunalski,2020,67
1062000,Powiat m. Piotrków Trybunalski,2021,67
1062000,Powiat m. Piotrków Trybunalski,2022,67
1062000,Powiat m. Piotrków Trybunalski,2023,67
1062000,Powiat m. Piotrków Trybunalski,2024,67
1063000,Powiat m. Skierniewice,2013,35
1063000,Powiat m. Skierniewice,2014,35
1063000,Powiat m. Skierniewice,2015,35
1063000,Powiat m. Skierniewice,2016,35
1063000,Powiat m. Skierniewice,2017,35
1063000,Powiat m. Skierniewice,2018,35
1063000,Powiat m. Skierniewice,2019,35
1063000,Powiat m. Skierniewice,2020,35
1063000,Powiat m. Skierniewice,2021,35
1063000,Powiat m. Skierniewice,2022,35
1063000,Powiat m. Skierniewice,2023,35
1063000,Powiat m. Skierniewice,2024,35
1201000,Powiat bocheński,2013,649
1201000,Powiat bocheński,2014,649
1201000,Powiat bocheński,2015,649
1201000,Powiat bocheński,2016,649
1201000,Powiat bocheński,2017,649
1201000,Powiat bocheński,2018,649
1201000,Powiat bocheński,2019,649
1201000,Powiat bocheński,2020,649
1201000,Powiat bocheński,2021,649
1201000,Powiat bocheński,2022,649
1201000,Powiat bocheński,2023,649
1201000,Powiat bocheński,2024,649
1202000,Powiat brzeski,2013,591
1202000,Powiat brzeski,2014,591
1202000,Powiat brzeski,2015,591
1202000,Powiat brzeski,2016,591
1202000,Powiat brzeski,2017,591
1202000,Powiat brzeski,2018,591
1202000,Powiat brzeski,2019,591
1202000,Powiat brzeski,2020,591
1202000,Powiat brzeski,2021,591
1202000,Powiat brzeski,2022,591
1202000,Powiat brzeski,2023,591
1202000,Powiat brzeski,2024,591
1203000,Powiat chrzanowski,2013,372
1203000,Powiat chrzanowski,2014,372
1203000,Powiat chrzanowski,2015,372
1203000,Powiat chrzanowski,2016,372
1203000,Powiat chrzanowski,2017,370
1203000,Powiat chrzanowski,2018,370
1203000,Powiat chrzanowski,2019,370
1203000,Powiat chrzanowski,2020,370
1203000,Powiat chrzanowski,2021,370
1203000,Powiat chrzanowski,2022,370
1203000,Powiat chrzanowski,2023,370
1203000,Powiat chrzanowski,2024,370
1204000,Powiat dąbrowski,2013,530
1204000,Powiat dąbrowski,2014,530
1204000,Powiat dąbrowski,2015,530
1204000,Powiat dąbrowski,2016,530
1204000,Powiat dąbrowski,2017,530
1204000,Powiat dąbrowski,2018,530
1204000,Powiat dąbrowski,2019,530
1204000,Powiat dąbrowski,2020,530
1204000,Powiat dąbrowski,2021,530
1204000,Powiat dąbrowski,2022,530
1204000,Powiat dąbrowski,2023,530
1204000,Powiat dąbrowski,2024,530
1205000,Powiat gorlicki,2013,966
1205000,Powiat gorlicki,2014,966
1205000,Powiat gorlicki,2015,966
1205000,Powiat gorlicki,2016,966
1205000,Powiat gorlicki,2017,966
1205000,Powiat gorlicki,2018,966
1205000,Powiat gorlicki,2019,966
1205000,Powiat gorlicki,2020,966
1205000,Powiat gorlicki,2021,966
1205000,Powiat gorlicki,2022,966
1205000,Powiat gorlicki,2023,966
1205000,Powiat gorlicki,2024,966
1206000,Powiat krakowski,2013,1231
1206000,Powiat krakowski,2014,1231
1206000,Powiat krakowski,2015,1231
1206000,Powiat krakowski,2016,1231
1206000,Powiat krakowski,2017,1231
1206000,Powiat krakowski,2018,1231
1206000,Powiat krakowski,2019,1231
1206000,Powiat krakowski,2020,1231
1206000,Powiat krakowski,2021,1231
1206000,Powiat krakowski,2022,1230
1206000,Powiat krakowski,2023,1230
1206000,Powiat krakowski,2024,1230
1207000,Powiat limanowski,2013,951
1207000,Powiat limanowski,2014,951
1207000,Powiat limanowski,2015,951
1207000,Powiat limanowski,2016,951
1207000,Powiat limanowski,2017,951
1207000,Powiat limanowski,2018,951
1207000,Powiat limanowski,2019,951
1207000,Powiat limanowski,2020,951
1207000,Powiat limanowski,2021,951
1207000,Powiat limanowski,2022,951
1207000,Powiat limanowski,2023,951
1207000,Powiat limanowski,2024,951
1208000,Powiat miechowski,2013,676
1208000,Powiat miechowski,2014,676
1208000,Powiat miechowski,2015,676
1208000,Powiat miechowski,2016,676
