powiat_code,powiat_name,year,total_population,area_km2,population_density
2208000,Powiat lęborski,2022,63900,708,90.25
2208000,Powiat lęborski,2023,63677,708,89.94
2208000,Powiat lęborski,2024,63448,708,89.62
2209000,Powiat malborski,2013,64371,494,130.31
2209000,Powiat malborski,2014,64257,494,130.07
2209000,Powiat malborski,2015,64311,494,130.18
2209000,Powiat malborski,2016,64011,494,129.58
2209000,Powiat malborski,2017,63911,494,129.37
2209000,Powiat malborski,2018,63748,494,129.04
2209000,Powiat malborski,2019,63470,494,128.48
2209000,Powiat malborski,2020,61892,494,125.29
2209000,Powiat malborski,2021,61403,494,124.3
2209000,Powiat malborski,2022,61012,494,123.51
2209000,Powiat malborski,2023,60647,494,122.77
2209000,Powiat malborski,2024,60351,494,122.17
2210000,Powiat nowodworski,2013,36332,672,54.07
2210000,Powiat nowodworski,2014,36254,672,53.95
2210000,Powiat nowodworski,2015,36154,672,53.8
2210000,Powiat nowodworski,2016,36018,672,53.6
2210000,Powiat nowodworski,2017,35891,672,53.41
2210000,Powiat nowodworski,2018,35746,674,53.04
2210000,Powiat nowodworski,2019,35580,674,52.79
2210000,Powiat nowodworski,2020,34290,674,50.88
2210000,Powiat nowodworski,2021,34065,674,50.54
2210000,Powiat nowodworski,2022,33815,674,50.17
2210000,Powiat nowodworski,2023,33626,914,36.79
2210000,Powiat nowodworski,2024,33392,914,36.53
2211000,Powiat pucki,2013,81597,572,142.65
2211000,Powiat pucki,2014,82414,572,144.08
2211000,Powiat pucki,2015,83080,572,145.24
2211000,Powiat pucki,2016,83752,572,146.42
2211000,Powiat pucki,2017,84687,572,148.05
2211000,Powiat pucki,2018,85726,581,147.55
2211000,Powiat pucki,2019,86684,581,149.2
2211000,Powiat pucki,2020,89493,581,154.03
2211000,Powiat pucki,2021,90329,581,155.47
2211000,Powiat pucki,2022,90942,581,156.53
2211000,Powiat pucki,2023,91664,868,105.6
2211000,Powiat pucki,2024,92383,868,106.43
2212000,Powiat słupski,2013,97437,2304,42.29
2212000,Powiat słupski,2014,97727,2304,42.42
2212000,Powiat słupski,2015,98140,2304,42.6
2212000,Powiat słupski,2016,98501,2304,42.75
2212000,Powiat słupski,2017,98737,2304,42.85
2212000,Powiat słupski,2018,98816,2304,42.89
2212000,Powiat słupski,2019,98686,2304,42.83
2212000,Powiat słupski,2020,96380,2304,41.83
2212000,Powiat słupski,2021,96326,2304,41.81
2212000,Powiat słupski,2022,96231,2310,41.66
2212000,Powiat słupski,2023,96293,2300,41.87
2212000,Powiat słupski,2024,95888,2300,41.69
2213000,Powiat starogardzki,2013,127279,1345,94.63
2213000,Powiat starogardzki,2014,127297,1345,94.64
2213000,Powiat starogardzki,2015,127289,1345,94.64
2213000,Powiat starogardzki,2016,127502,1345,94.8
2213000,Powiat starogardzki,2017,127868,1345,95.07
2213000,Powiat starogardzki,2018,128004,1345,95.17
2213000,Powiat starogardzki,2019,128186,1345,95.31
2213000,Powiat starogardzki,2020,126031,1345,93.7
2213000,Powiat starogardzki,2021,125657,1345,93.43
2213000,Powiat starogardzki,2022,125437,1346,93.19
2213000,Powiat starogardzki,2023,125125,1346,92.96
2213000,Powiat starogardzki,2024,124774,1346,92.7
2214000,Powiat tczewski,2013,115962,697,166.37
2214000,Powiat tczewski,2014,116040,697,166.48
2214000,Powiat tczewski,2015,115610,697,165.87
2214000,Powiat tczewski,2016,115836,697,166.19
2214000,Powiat tczewski,2017,115896,697,166.28
2214000,Powiat tczewski,2018,115876,697,166.25
2214000,Powiat tczewski,2019,115728,697,166.04
2214000,Powiat tczewski,2020,112765,697,161.79
2214000,Powiat tczewski,2021,112350,697,161.19
2214000,Powiat tczewski,2022,111755,697,160.34
2214000,Powiat tczewski,2023,111237,697,159.59
2214000,Powiat tczewski,2024,110511,697,158.55
2215000,Powiat wejherowski,2013,205892,1285,160.23
2215000,Powiat wejherowski,2014,207676,1285,161.62
2215000,Powiat wejherowski,2015,209407,1285,162.96
2215000,Powiat wejherowski,2016,211455,1285,164.56
2215000,Powiat wejherowski,2017,213803,1285,166.38
2215000,Powiat wejherowski,2018,215908,1285,168.02
2215000,Powiat wejherowski,2019,217846,1285,169.53
2215000,Powiat wejherowski,2020,224365,1285,174.6
2215000,Powiat wejherowski,2021,225799,1285,175.72
2215000,Powiat wejherowski,2022,227406,1288,176.56
2215000,Powiat wejherowski,2023,229446,1288,178.14
2215000,Powiat wejherowski,2024,230818,1288,179.21
2216000,Powiat sztumski,2013,42511,731,58.15
2216000,Powiat sztumski,2014,42482,731,58.11
2216000,Powiat sztumski,2015,42377,731,57.97
2216000,Powiat sztumski,2016,42250,731,57.8
2216000,Powiat sztumski,2017,41946,731,57.38
2216000,Powiat sztumski,2018,41569,731,56.87
2216000,Powiat sztumski,2019,41302,731,56.5
2216000,Powiat sztumski,2020,39586,731,54.15
2216000,Powiat sztumski,2021,39124,731,53.52
2216000,Powiat sztumski,2022,38678,731,52.91
2216000,Powiat sztumski,2023,38341,731,52.45
2216000,Powiat sztumski,2024,37836,731,51.76
2261000,Powiat m. Gdańsk,2013,461531,262,1761.57
2261000,Powiat m. Gdańsk,2014,461489,262,1761.41
2261000,Powiat m. Gdańsk,2015,462249,262,1764.31
2261000,Powiat m. Gdańsk,2016,463754,262,1770.05
2261000,Powiat m. Gdańsk,2017,464254,262,1771.96
2261000,Powiat m. Gdańsk,2018,466631,262,1781.03
2261000,Powiat m. Gdańsk,2019,470907,262,1797.35
2261000,Powiat m. Gdańsk,2020,486542,262,1857.03
2261000,Powiat m. Gdańsk,2021,486271,262,1856.0
2261000,Powiat m. Gdańsk,2022,486345,266,1828.36
2261000,Powiat m. Gdańsk,2023,487371,683,713.57
2261000,Powiat m. Gdańsk,2024,488651,683,715.45
2262000,Powiat m. Gdynia,2013,248042,135,1837.35
2262000,Powiat m. Gdynia,2014,247820,135,1835.7
2262000,Powiat m. Gdynia,2015,247478,135,1833.17
2262000,Powiat m. Gdynia,2016,246991,135,1829.56
2262000,Powiat m. Gdynia,2017,246306,135,1824.49
2262000,Powiat m. Gdynia,2018,246309,135,1824.51
2262000,Powiat m. Gdynia,2019,246348,135,1824.8
2262000,Powiat m. Gdynia,2020,245739,135,1820.29
2262000,Powiat m. Gdynia,2021,244676,135,1812.41
2262000,Powiat m. Gdynia,2022,242874,135,1799.07
2262000,Powiat m. Gdynia,2023,241189,391,616.85
2262000,Powiat m. Gdynia,2024,240084,391,614.03
2263000,Powiat m. Słupsk,2013,93936,43,2184.56
2263000,Powiat m. Słupsk,2014,93206,43,2167.58
2263000,Powiat m. Słupsk,2015,92496,43,2151.07
2263000,Powiat m. Słupsk,2016,91935,43,2138.02
2263000,Powiat m. Słupsk,2017,91465,43,2127.09
2263000,Powiat m. Słupsk,2018,91007,43,2116.44
2263000,Powiat m. Słupsk,2019,90681,43,2108.86
2263000,Powiat m. Słupsk,2020,88060,43,2047.91
2263000,Powiat m. Słupsk,2021,87119,43,2026.02
2263000,Powiat m. Słupsk,2022,86365,43,2008.49
2263000,Powiat m. Słupsk,2023,85504,53,1613.28
2263000,Powiat m. Słupsk,2024,84767,53,1599.38
2264000,Powiat m. Sopot,2013,37903,17,2229.59
2264000,Powiat m. Sopot,2014,37654,17,2214.94
2264000,Powiat m. Sopot,2015,37231,17,2190.06
2264000,Powiat m. Sopot,2016,36849,17,2167.59
2264000,Powiat m. Sopot,2017,36533,17,2149.0
2264000,Powiat m. Sopot,2018,36046,17,2120.35
2264000,Powiat m. Sopot,2019,35719,17,2101.12
2264000,Powiat m. Sopot,2020,33125,17,1948.53
2264000,Powiat m. Sopot,2021,32743,17,1926.06
2264000,Powiat m. Sopot,2022,32276,17,1898.59
2264000,Powiat m. Sopot,2023,31903,28,1139.39
2264000,Powiat m. Sopot,2024,31444,28,1123.0
2401000,Powiat będziński,2013,151170,364,415.3
2401000,Powiat będziński,2014,150737,364,414.11
2401000,Powiat będziński,2015,150103,364,412.37
2401000,Powiat będziński,2016,149720,364,411.32
2401000,Powiat będziński,2017,149316,364,410.21
2401000,Powiat będziński,2018,148762,364,408.69
2401000,Powiat będziński,2019,148089,364,406.84
2401000,Powiat będziński,2020,147580,364,405.44
2401000,Powiat będziński,2021,146371,364,402.12
2401000,Powiat będziński,2022,145429,364,399.53
2401000,Powiat będziński,2023,144685,364,397.49
2401000,Powiat będziński,2024,143640,364,394.62
2402000,Powiat bielski,2013,160405,459,349.47
2402000,Powiat bielski,2014,161359,459,351.54
2402000,Powiat bielski,2015,162128,459,353.22
2402000,Powiat bielski,2016,162926,459,354.96
2402000,Powiat bielski,2017,164003,459,357.31
2402000,Powiat bielski,2018,165000,459,359.48
2402000,Powiat bielski,2019,165960,459,361.57
2402000,Powiat bielski,2020,165477,459,360.52
2402000,Powiat bielski,2021,165650,459,360.89
2402000,Powiat bielski,2022,165836,458,362.09
2402000,Powiat bielski,2023,165824,458,362.06
2402000,Powiat bielski,2024,165708,458,361.81
2403000,Powiat cieszyński,2013,177479,730,243.12
2403000,Powiat cieszyński,2014,177708,730,243.44
2403000,Powiat cieszyński,2015,177562,730,243.24
2403000,Powiat cieszyński,2016,177863,730,243.65
2403000,Powiat cieszyński,2017,178251,730,244.18
2403000,Powiat cieszyński,2018,178139,730,244.03
2403000,Powiat cieszyński,2019,178191,730,244.1
2403000,Powiat cieszyński,2020,176954,730,242.4
2403000,Powiat cieszyński,2021,176113,730,241.25
2403000,Powiat cieszyński,2022,175579,730,240.52
2403000,Powiat cieszyński,2023,174794,730,239.44
2403000,Powiat cieszyński,2024,173694,730,237.94
2404000,Powiat częstochowski,2013,135549,1521,89.12
2404000,Powiat częstochowski,2014,135760,1521,89.26
2404000,Powiat częstochowski,2015,135633,1521,89.17
2404000,Powiat częstochowski,2016,135611,1521,89.16
2404000,Powiat częstochowski,2017,135227,1521,88.91
2404000,Powiat częstochowski,2018,134919,1521,88.7
2404000,Powiat częstochowski,2019,134555,1521,88.46
2404000,Powiat częstochowski,2020,133352,1521,87.67
2404000,Powiat częstochowski,2021,132529,1521,87.13
2404000,Powiat częstochowski,2022,132009,1522,86.73
2404000,Powiat częstochowski,2023,131569,1522,86.44
2404000,Powiat częstochowski,2024,131042,1522,86.1
2405000,Powiat gliwicki,2013,115254,664,173.58
2405000,Powiat gliwicki,2014,115128,664,173.39
2405000,Powiat gliwicki,2015,115179,664,173.46
2405000,Powiat gliwicki,2016,115360,664,173.73
2405000,Powiat gliwicki,2017,115647,664,174.17
2405000,Powiat gliwicki,2018,115558,664,174.03
2405000,Powiat gliwicki,2019,115528,664,173.99
2405000,Powiat gliwicki,2020,113764,664,171.33
2405000,Powiat gliwicki,2021,113385,664,170.76
2405000,Powiat gliwicki,2022,113223,665,170.26
2405000,Powiat gliwicki,2023,113180,665,170.2
2405000,Powiat gliwicki,2024,112952,665,169.85
2406000,Powiat kłobucki,2013,85576,889,96.26
2406000,Powiat kłobucki,2014,85396,889,96.06
2406000,Powiat kłobucki,2015,85256,889,95.9
2406000,Powiat kłobucki,2016,85180,889,95.82
2406000,Powiat kłobucki,2017,85094,889,95.72
2406000,Powiat kłobucki,2018,84924,889,95.53
2406000,Powiat kłobucki,2019,84591,889,95.15
2406000,Powiat kłobucki,2020,83341,889,93.75
2406000,Powiat kłobucki,2021,82769,889,93.1
2406000,Powiat kłobucki,2022,82451,889,92.75
2406000,Powiat kłobucki,2023,81964,889,92.2
2406000,Powiat kłobucki,2024,81495,889,91.67
2407000,Powiat lubliniecki,2013,77205,822,93.92
2407000,Powiat lubliniecki,2014,76980,822,93.65
2407000,Powiat lubliniecki,2015,76951,822,93.61
2407000,Powiat lubliniecki,2016,76837,822,93.48
2407000,Powiat lubliniecki,2017,76768,822,93.39
2407000,Powiat lubliniecki,2018,76593,822,93.18
2407000,Powiat lubliniecki,2019,76451,822,93.01
2407000,Powiat lubliniecki,2020,75857,822,92.28
2407000,Powiat lubliniecki,2021,75481,822,91.83
2407000,Powiat lubliniecki,2022,75157,822,91.43
2407000,Powiat lubliniecki,2023,74887,822,91.1
2407000,Powiat lubliniecki,2024,74419,822,90.53
2408000,Powiat mikołowski,2013,95769,233,411.03
2408000,Powiat mikołowski,2014,96107,233,412.48
2408000,Powiat mikołowski,2015,96457,233,413.98
2408000,Powiat mikołowski,2016,97039,233,416.48
2408000,Powiat mikołowski,2017,97689,233,419.27
2408000,Powiat mikołowski,2018,98373,233,422.2
2408000,Powiat mikołowski,2019,98990,233,424.85
2408000,Powiat mikołowski,2020,99345,233,426.37
2408000,Powiat mikołowski,2021,99486,233,426.98
2408000,Powiat mikołowski,2022,99602,233,427.48
2408000,Powiat mikołowski,2023,100002,233,429.19
2408000,Powiat mikołowski,2024,100019,233,429.27
2409000,Powiat myszkowski,2013,72051,479,150.42
2409000,Powiat myszkowski,2014,71977,479,150.27
2409000,Powiat myszkowski,2015,71784,479,149.86
2409000,Powiat myszkowski,2016,71670,479,149.62
2409000,Powiat myszkowski,2017,71396,479,149.05
2409000,Powiat myszkowski,2018,71119,479,148.47
2409000,Powiat myszkowski,2019,70880,479,147.97
2409000,Powiat myszkowski,2020,69325,479,144.73
2409000,Powiat myszkowski,2021,68592,479,143.2
2409000,Powiat myszkowski,2022,68054,479,142.08
2409000,Powiat myszkowski,2023,67573,479,141.07
2409000,Powiat myszkowski,2024,67049,479,139.98
2410000,Powiat pszczyński,2013,108910,471,231.23
2410000,Powiat pszczyński,2014,109409,471,232.29
2410000,Powiat pszczyński,2015,109852,471,233.23
2410000,Powiat pszczyński,2016,110215,471,234.0
2410000,Powiat pszczyński,2017,110626,471,234.87
2410000,Powiat pszczyński,2018,111202,471,236.1
2410000,Powiat pszczyński,2019,111539,471,236.81
2410000,Powiat pszczyński,2020,110958,471,235.58
2410000,Powiat pszczyński,2021,110893,471,235.44
2410000,Powiat pszczyński,2022,110958,471,235.58
2410000,Powiat pszczyński,2023,110777,471,235.2
2410000,Powiat pszczyński,2024,110722,471,235.08
2411000,Powiat raciborski,2013,109564,544,201.4
2411000,Powiat raciborski,2014,109362,544,201.03
2411000,Powiat raciborski,2015,109161,544,200.66
2411000,Powiat raciborski,2016,109111,544,200.57
2411000,Powiat raciborski,2017,108918,544,200.22
2411000,Powiat raciborski,2018,108513,544,199.47
2411000,Powiat raciborski,2019,108211,544,198.92
2411000,Powiat raciborski,2020,101780,544,187.1
2411000,Powiat raciborski,2021,100842,544,185.37
2411000,Powiat raciborski,2022,99974,544,183.78
2411000,Powiat raciborski,2023,99332,544,182.6
2411000,Powiat raciborski,2024,98665,544,181.37
2412000,Powiat rybnicki,2013,76915,224,343.37
2412000,Powiat rybnicki,2014,77150,224,344.42
2412000,Powiat rybnicki,2015,77431,224,345.67
2412000,Powiat rybnicki,2016,77703,224,346.89
2412000,Powiat rybnicki,2017,77942,224,347.96
2412000,Powiat rybnicki,2018,78104,224,348.68
2412000,Powiat rybnicki,2019,78213,224,349.17
2412000,Powiat rybnicki,2020,76936,224,343.46
2412000,Powiat rybnicki,2021,76807,224,342.89
2412000,Powiat rybnicki,2022,76816,224,342.93
2412000,Powiat rybnicki,2023,76666,224,342.26
2412000,Powiat rybnicki,2024,76250,224,340.4
2413000,Powiat tarnogórski,2013,138351,644,214.83
2413000,Powiat tarnogórski,2014,138502,644,215.07
2413000,Powiat tarnogórski,2015,138837,644,215.59
2413000,Powiat tarnogórski,2016,139079,644,215.96
2413000,Powiat tarnogórski,2017,139300,644,216.3
2413000,Powiat tarnogórski,2018,139833,644,217.13
2413000,Powiat tarnogórski,2019,140519,644,218.2
2413000,Powiat tarnogórski,2020,138983,644,215.81
2413000,Powiat tarnogórski,2021,139161,644,216.09
2413000,Powiat tarnogórski,2022,139221,644,216.18
2413000,Powiat tarnogórski,2023,139160,644,216.09
2413000,Powiat tarnogórski,2024,138856,644,215.61
2414000,Powiat bieruńsko-lędziński,2013,58597,158,370.87
2414000,Powiat bieruńsko-lędziński,2014,58815,158,372.25
2414000,Powiat bieruńsko-lędziński,2015,58973,158,373.25
2414000,Powiat bieruńsko-lędziński,2016,59154,158,374.39
2414000,Powiat bieruńsko-lędziński,2017,59550,158,376.9
2414000,Powiat bieruńsko-lędziński,2018,59760,158,378.23
2414000,Powiat bieruńsko-lędziński,2019,59776,158,378.33
2414000,Powiat bieruńsko-lędziński,2020,59340,158,375.57
2414000,Powiat bieruńsko-lędziński,2021,59513,158,376.66
2414000,Powiat bieruńsko-lędziński,2022,59568,158,377.01
2414000,Powiat bieruńsko-lędziński,2023,59443,158,376.22
2414000,Powiat bieruńsko-lędziński,2024,59400,158,375.95
2415000,Powiat wodzisławski,2013,157787,287,549.78
2415000,Powiat wodzisławski,2014,158029,287,550.62
2415000,Powiat wodzisławski,2015,157831,287,549.93
2415000,Powiat wodzisławski,2016,157886,287,550.13
2415000,Powiat wodzisławski,2017,157767,287,549.71
2415000,Powiat wodzisławski,2018,157616,287,549.18
2415000,Powiat wodzisławski,2019,157088,287,547.34
2415000,Powiat wodzisławski,2020,152914,287,532.8
2415000,Powiat wodzisławski,2021,151852,287,529.1
2415000,Powiat wodzisławski,2022,151133,287,526.6
2415000,Powiat wodzisławski,2023,150269,287,523.59
2415000,Powiat wodzisławski,2024,149463,287,520.78
2416000,Powiat zawierciański,2013,121683,1003,121.32
2416000,Powiat zawierciański,2014,121012,1003,120.65
2416000,Powiat zawierciański,2015,120270,1003,119.91
2416000,Powiat zawierciański,2016,119750,1003,119.39
2416000,Powiat zawierciański,2017,119101,1003,118.74
2416000,Powiat zawierciański,2018,118434,1003,118.08
2416000,Powiat zawierciański,2019,117624,1003,117.27
2416000,Powiat zawierciański,2020,114974,1003,114.63
2416000,Powiat zawierciański,2021,113734,1003,113.39
2416000,Powiat zawierciański,2022,112774,1004,112.32
2416000,Powiat zawierciański,2023,111628,1004,111.18
2416000,Powiat zawierciański,2024,110383,1004,109.94
2417000,Powiat żywiecki,2013,153108,1040,147.22
2417000,Powiat żywiecki,2014,153189,1040,147.3
2417000,Powiat żywiecki,2015,153047,1040,147.16
2417000,Powiat żywiecki,2016,153197,1040,147.3
2417000,Powiat żywiecki,2017,153187,1040,147.3
2417000,Powiat żywiecki,2018,153226,1040,147.33
2417000,Powiat żywiecki,2019,152756,1040,146.88
2417000,Powiat żywiecki,2020,150612,1040,144.82
2417000,Powiat żywiecki,2021,149800,1040,144.04
2417000,Powiat żywiecki,2022,149439,1040,143.69
2417000,Powiat żywiecki,2023,148829,1040,143.1
2417000,Powiat żywiecki,2024,148090,1040,142.39
2461000,Powiat m. Bielsko-Biała,2013,173699,125,1389.59
2461000,Powiat m. Bielsko-Biała,2014,173013,125,1384.1
2461000,Powiat m. Bielsko-Biała,2015,172591,125,1380.73
2461000,Powiat m. Bielsko-Biała,2016,172030,125,1376.24
2461000,Powiat m. Bielsko-Biała,2017,171505,125,1372.04
2461000,Powiat m. Bielsko-Biała,2018,171259,125,1370.07
2461000,Powiat m. Bielsko-Biała,2019,170663,125,1365.3
2461000,Powiat m. Bielsko-Biała,2020,169553,125,1356.42
2461000,Powiat m. Bielsko-Biała,2021,168106,125,1344.85
2461000,Powiat m. Bielsko-Biała,2022,166765,124,1344.88
2461000,Powiat m. Bielsko-Biała,2023,165766,124,1336.82
2461000,Powiat m. Bielsko-Biała,2024,164318,124,1325.15
2462000,Powiat m. Bytom,2013,173439,69,2513.61
2462000,Powiat m. Bytom,2014,172306,69,2497.19
2462000,Powiat m. Bytom,2015,170761,69,2474.8
2462000,Powiat m. Bytom,2016,169617,69,2458.22
2462000,Powiat m. Bytom,2017,168394,69,2440.49
2462000,Powiat m. Bytom,2018,166795,69,2417.32
2462000,Powiat m. Bytom,2019,165263,69,2395.12
2462000,Powiat m. Bytom,2020,153827,69,2229.38
2462000,Powiat m. Bytom,2021,151691,69,2198.42
2462000,Powiat m. Bytom,2022,149576,69,2167.77
2462000,Powiat m. Bytom,2023,147759,69,2141.43
2462000,Powiat m. Bytom,2024,146290,69,2120.14
2463000,Powiat m. Chorzów,2013,110761,33,3356.39
2463000,Powiat m. Chorzów,2014,110337,33,3343.55
2463000,Powiat m. Chorzów,2015,109757,33,3325.97
2463000,Powiat m. Chorzów,2016,109398,33,3315.09
2463000,Powiat m. Chorzów,2017,109021,33,3303.67
2463000,Powiat m. Chorzów,2018,108434,33,3285.88
2463000,Powiat m. Chorzów,2019,107807,33,3266.88
2463000,Powiat m. Chorzów,2020,104448,33,3165.09
2463000,Powiat m. Chorzów,2021,103229,33,3128.15
2463000,Powiat m. Chorzów,2022,101914,33,3088.3
2463000,Powiat m. Chorzów,2023,100593,33,3048.27
2463000,Powiat m. Chorzów,2024,99420,33,3012.73
2464000,Powiat m. Częstochowa,2013,232318,160,1451.99
2464000,Powiat m. Częstochowa,2014,230123,160,1438.27
2464000,Powiat m. Częstochowa,2015,228179,160,1426.12
2464000,Powiat m. Częstochowa,2016,226225,160,1413.91
2464000,Powiat m. Częstochowa,2017,224376,160,1402.35
2464000,Powiat m. Częstochowa,2018,222292,160,1389.32
2464000,Powiat m. Częstochowa,2019,220433,160,1377.71
2464000,Powiat m. Częstochowa,2020,213942,160,1337.14
2464000,Powiat m. Częstochowa,2021,210773,160,1317.33
2464000,Powiat m. Częstochowa,2022,208282,160,1301.76
2464000,Powiat m. Częstochowa,2023,205969,160,1287.31
2464000,Powiat m. Częstochowa,2024,203615,160,1272.59
2465000,Powiat m. Dąbrowa Górnicza,2013,123994,189,656.05
2465000,Powiat m. Dąbrowa Górnicza,2014,123376,189,652.78
2465000,Powiat m. Dąbrowa Górnicza,2015,122712,189,649.27
2465000,Powiat m. Dąbrowa Górnicza,2016,121802,189,644.46
